Display Order,Product Details,ASIN,Segment,URL,Marketplace,Image URL,Brand,Price  €,Parent Level Sales,ASIN Sales,Recent Purchases,Parent Level Revenue,ASIN Revenue,Title Char. Count,BSR,Seller Country/Region,Fees  €,Active Sellers,Ratings,Review Count,Images,Review velocity,Buy Box,Category,Size Tier,Fulfillment,Dimensions,Weight,ABA Most Clicked,Creation Date,Sponsored,Best Seller,Seller Age (mo),Seller
7.,SANEX - Derma Therapie - Anti-itch and anti-irritation shower oil - Shower gel - Skin prone to atopic eczema - hypoallergenic - amino acid complex - Pump 720ml,B0GR6KBSGZ,Wash,https://www.amazon.fr/dp/B0GR6KBSGZ?psc=1,FR,https://m.media-amazon.com/images/I/61aO0lMHqvL._AC_SY355_.jpg,Sanex,5.27,202,202,100,"1,400.66","1,400.67",159,"2,555",AMZ,6.66,1,5,1,9,0,Amazon,Beauty,Standard Parcel,AMZ,24.60 x 12.30 x 13.30 cm,0.83,N/A,"Mar 4, 2026",,No,4,Amazon
1.,"Cetaphil Moisturising Body Cream, Perfume-Free, Size 470 ml + Face and Body Cleansing Emulsion, Perfume-Free, Travel Size 30 ml",B0C23N3BDM,Check,https://www.amazon.it/dp/B0C23N3BDM?psc=1,IT,"https://m.media-amazon.com/images/I/71cZPFZF7hL._AC_SY355_PIbundle-2,TopRight,0,0_SH20_.jpg",Cetaphil,16.99,"1,095",499,200,"14,439.27","8,449.4",127,"1,072",AMZ,6.51,1,4.6,246,5,N/A,Amazon,Beauty,Extra Large Envelope,AMZ,18.80 x 5.40 x 12.50 cm,0.56,N/A,"Apr 11, 2023",Sponsored Brand,No,36,Amazon
2.,"Cetaphil Face and Body Cleansing Emulsion, Perfume-Free, Size 470 ml + Moisturizing Face and Body Cream, Without Perfume, Travel Size 14 g",B0C23P6XFJ,Check,https://www.amazon.it/dp/B0C23P6XFJ?psc=1,IT,"https://m.media-amazon.com/images/I/71ZUFNQje5L._AC_SY355_PIbundle-2,TopRight,0,0_SH20_.jpg",Cetaphil,15.78,570,520,200,"9,831.7","8,152.44",138,"2,432",AMZ,6.09,1,4.6,405,7,15,Amazon,Beauty,Extra Large Envelope,AMZ,18.80 x 5.40 x 11.50 cm,0.52,N/A,"Apr 11, 2023",Sponsored Brand,No,36,Amazon
3.,"Cetaphil Moisturizing Face and Body Cream, Without Perfume, Size 450 g + Cleansing Emulsion Face and Body, Without Perfume, Travel Size 30 ml",B0C23HGXSZ,Check,https://www.amazon.it/dp/B0C23HGXSZ?psc=1,IT,"https://m.media-amazon.com/images/I/71EHajyyW4L._AC_SY355_PIbundle-2,TopRight,0,0_SH20_.jpg",Cetaphil,17.49,"5,677","2,441","1,000","82,575.9","42,525.4",141,47,AMZ,7.36,1,4.6,"1,108",5,N/A,Amazon,Beauty,Small Parcel,AMZ,11.90 x 9.30 x 9.50 cm,0.53,N/A,"Apr 10, 2023",Sponsored Brand,No,36,Amazon
7.,"Cetaphil, Face and Body Moisturising Cream for Frequent Use, Intense Hydration for 24 Hours, Ideal for Dry, Very Dry, Sensitive and Damaged Skin, Soothing Effect, Fragrance Free, Size 100 g",B09YHPXRFX,Cream,https://www.amazon.it/dp/B09YHPXRFX?psc=1,IT,https://m.media-amazon.com/images/I/613vJsct4KL._AC_SY355_.jpg,Cetaphil,4.42,"5,677","1,842","1,000","82,575.9","9,961.39",189,51,AMZ,4.18,9,4.5,925,6,N/A,Amazon,Beauty,Large Envelope,AMZ,17.60 x 3.70 x 5.00 cm,0.13,N/A,"Apr 21, 2022",,No,48,Amazon
8.,"Mixa Strengthening Moisturising Cream for Sensitive and Very Dry Skin, Deep Hydrated Skin, with 10% Ceramides, Glycerine and Squalan, Fragrance Free, Ceramide Protect, 400 ml",B0D45LZBML,Cream,https://www.amazon.it/dp/B0D45LZBML?psc=1,IT,https://m.media-amazon.com/images/I/71p6HTvuY+L._AC_SY355_.jpg,Mixa,7.99,"1,495","1,495",700,"10,550.89","10,541.93",174,"2,770",AMZ,5.43,12,4.6,848,6,56,Amazon,Beauty,Small Parcel,AMZ,9.30 x 8.90 x 9.00 cm,0.43,N/A,"May 15, 2024",,No,23,Amazon
9.,"Garnier Prodigious Moisturising Rich Cream for Dry or Sensitive Skin, 50 ml",B06XTPGDC3,Check,https://www.amazon.it/dp/B06XTPGDC3?psc=1,IT,https://m.media-amazon.com/images/I/812PalcCI2L._AC_SY355_.jpg,Garnier,4.02,264,264,100,"1,575.22","1,573.28",75,"2,344",AMZ,3.98,3,4.4,509,8,6,Amazon,Beauty,Small Parcel,AMZ,7.50 x 6.70 x 7.00 cm,0.08,N/A,"Sep 1, 2016",,No,115,Amazon
15.,"NIVEA Repair & Care Body Cream, 400 ml, All-Purpose Fragrance Free Cream for Sensitive and Irritated Skin, Quick Absorption Body, Face and Hand Cream Enriched with Panthenol and Glycerin",B0D1VH1G5W,Cream,https://www.amazon.it/dp/B0D1VH1G5W?psc=1,IT,https://m.media-amazon.com/images/I/71WDTQnj8ZL._AC_SY355_.jpg,NIVEA,9.99,838,838,300,"5,381.48","5,381.09",186,"1,464",AMZ,5.43,11,4.5,316,8,12,Amazon,Beauty,Small Parcel,AMZ,15.20 x 9.10 x 9.40 cm,0.46,N/A,"Apr 16, 2024",,No,24,Amazon
16.,"Mixa Regenerating Body Cream, For Dry and Rough Skin, Moisturized and Soothing Skin for 48H, Repaired and Protected Skin Barrier, with 10% Urea and Niacinamide, Urea Cica Repair +, 400 ml",B0D45KJ86P,Check,https://www.amazon.it/dp/B0D45KJ86P?psc=1,IT,https://m.media-amazon.com/images/I/61mh6VKI8oL._AC_SY355_.jpg,Mixa,4.59,"7,820","6,528","4,000","47,607.86","41,573.58",187,11,AMZ,5.43,10,4.5,"1,297",9,19,Amazon,Beauty,Small Parcel,AMZ,10.40 x 9.20 x 9.60 cm,0.47,N/A,"May 15, 2024",,No,23,Amazon
17.,"Dermolab - Soothing Moisturizing Face Cream for Dry and Sensitive Skin, with Hyaluronic Acid, Moisturizing Effect, Protects Against Pollution, Dermatologically Tested, SPF 15, 50 ml",B01HITTZBK,Other,https://www.amazon.it/dp/B01HITTZBK?psc=1,IT,https://m.media-amazon.com/images/I/51co2WyVUWL._AC_SY355_.jpg,DERMOLAB,6.97,342,205,100,"2,704.14","1,741.97",181,"2,026",AMZ,4.59,6,4,250,8,N/A,Amazon,Beauty,Small Parcel,AMZ,8.13 x 7.87 x 8.13 cm,0.3,N/A,"Jun 24, 2016",,No,118,Amazon
18.,"BioNike - Defence Hydra Ricca, Crema Idratante Viso con Acido Ialuronico e Olio di Jojoba, Idratazione Immediata e fino a 48H, Effetto Lenitivo ed Emolliente per Pelle Sensibile e Secca, 50ml",B0DT1DTQBK,Cream,https://www.amazon.it/dp/B0DT1DTQBK?psc=1,IT,https://m.media-amazon.com/images/I/61o2ymxkbJL._AC_SX342_.jpg,BioNike,11.04,720,720,300,"8,336.19","8,332.5",191,"1,200",AMZ,6.95,19,4.6,85,7,7,Amazon,Beauty,Large Envelope,AMZ,13.60 x 3.20 x 5.00 cm,0.07,N/A,"Jan 28, 2025",,No,15,Amazon
19.,"Dermovitamina Calmilene Extreme Face Cream – Moisturizing Face Cream – For Dry, Sensitive and Allergic Tendency Skin – Against Redness – With Vitamin E, Bisabolol and Probiotics – 50 ml",B09JZVV9NL,Check,https://www.amazon.it/dp/B09JZVV9NL?psc=1,IT,https://m.media-amazon.com/images/I/71PvNMYoUuL._AC_SY355_.jpg,Dermovitamina,18.9,380,380,200,"5,019.7","5,019.56",185,"3,387",AMZ,5.92,10,4.3,197,7,14,Amazon,Beauty,Large Envelope,AMZ,12.30 x 3.70 x 4.90 cm,0.07,N/A,"Oct 25, 2021",,No,54,Amazon
20.,"Neutrogena Hydro Boost Cream Gel, Lightweight Gel Face Cream, Hyaluronic Acid Face Cream for Intense Hydration, Ideal for Dry and Sensitive Skin, 50ml",B01M4LCLK3,Check,https://www.amazon.it/dp/B01M4LCLK3?psc=1,IT,https://m.media-amazon.com/images/I/71+O9eVdxxL._AC_SY355_.jpg,Neutrogena,17.99,"4,468","1,686",700,"69,063.11","21,898.45",150,104,AMZ,5.98,36,4.3,"4,911",11,N/A,Amazon,Beauty,Small Parcel,AMZ,7.20 x 6.50 x 6.60 cm,0.13,N/A,"Oct 31, 2016",,No,114,Amazon
24.,"Dermovitamina Ragadi Foot Cream – Regenerating Conditioner – Against Cracking, Fissuration and Extreme Dryness – Cracked Dry Feet Cream – Barrier Effect – 75 ml",B079GLTJSC,Check,https://www.amazon.it/dp/B079GLTJSC?psc=1,IT,https://m.media-amazon.com/images/I/51PAEBMzoVL._AC_SY355_.jpg,Dermovitamina,13.5,636,636,200,"5,802.88","5,796.56",160,"2,725",AMZ,4.11,4,4.3,374,6,5,Amazon,Beauty,Large Envelope,AMZ,22.40 x 3.90 x 14.40 cm,0.07,N/A,"Jan 31, 2018",Sponsored Brand Video,No,99,Amazon
25.,"Bioderm Dermocrema - Nutrimento Intenso per Pelle Secche, Sensibili e Squamosa - Crema Idratante Mani e Corpo con Burro di Karitè - Crema Dermoattiva per Pelli Asfittiche - 200ml",B0CRLC93ZX,Check,https://www.amazon.it/dp/B0CRLC93ZX?psc=1,IT,https://m.media-amazon.com/images/I/511zFXF9S5L._AC_SY355_.jpg,BIODERM BIODERMOCOSMETICI,14.99,582,137,50,"10,501.96","1,839.34",178,982,AMZ,6.98,1,4.4,541,8,9,Amazon,Beauty,Extra Large Envelope,AMZ,16.60 x 4.70 x 7.80 cm,0.21,N/A,"Jan 5, 2024",,No,27,Amazon
26.,"Dermovitamina Calmilene Moisturizing Fluid, 500 ml, Face and Body Cream - Daily Hydration - Dry, Very Dry and Sensitive Skin - 99% Natural Origin Ingredients - For Adults and Children",B07NCZ5VDS,Cream,https://www.amazon.it/dp/B07NCZ5VDS?psc=1,IT,https://m.media-amazon.com/images/I/610ZfOQQIjL._AC_SY355_.jpg,Dermovitamina,17.9,689,520,200,"8,411.03","6,803.76",183,"2,010",AMZ,6.15,5,4.5,983,8,31,Amazon,Beauty,Extra Large Envelope,AMZ,20.60 x 4.40 x 6.60 cm,0.54,N/A,"Feb 4, 2019",,No,86,Amazon
32.,"VITAMINDERMINA Restorative Moisturising Cream 400ml - Dry, Sensitive, Atopic Skin - With 5 Ceramides, Vitamin Complex, Hyaluronic Acid - Soothing and Soothing - Babies, Children, Adults",B0BM7K4GR2,Cream,https://www.amazon.it/dp/B0BM7K4GR2?psc=1,IT,https://m.media-amazon.com/images/I/61w5fYLZJPL._AC_SY355_.jpg,VITAMINDERMINA,20.9,"1,058","1,058",600,"13,741.24","13,730.55",185,976,AMZ,6.9,22,4.5,210,1,12,Amazon,Beauty,Small Parcel,AMZ,10.00 x 7.90 x 9.70 cm,0.46,N/A,"Nov 8, 2022",,No,41,Amazon
33.,"Eucerin pH5 Cream 75ml, Face & Body Moisturiser for Long Lasting Hydration and Stronger Skin, Multi-purpose Moisturizing Formula with Dexpanthenol and Glycerin for Dry and Sensitive Skin",B07CZ97RQX,Cream,https://www.amazon.it/dp/B07CZ97RQX?psc=1,IT,https://m.media-amazon.com/images/I/618DWz5rXpL._AC_SY355_.jpg,Eucerin,9.83,181,181,50,"2,192.85","2,191.6",186,"5,370",AMZ,5.39,15,4.7,429,7,3,Amazon,Beauty,Small Parcel,AMZ,11.80 x 6.30 x 6.40 cm,0.11,N/A,"May 17, 2018",,No,95,Amazon
35.,"Cetaphil Moisturising Fluid, Face and Body Cream, for Normal, Dry and Sensitive Skin, Hydrates Up to 48 Hours, Fragrance Free, 8 oz",B0CDXTHHP9,Check,https://www.amazon.it/dp/B0CDXTHHP9?psc=1,IT,https://m.media-amazon.com/images/I/61QDrsSCOeL._AC_SY355_.jpg,Cetaphil,7.32,"1,095",522,200,"14,439.27","4,378.08",131,"1,072",AMZ,4.73,9,4.6,165,5,N/A,Amazon,Beauty,Large Envelope,AMZ,15.60 x 3.80 x 8.20 cm,0.27,N/A,"Dec 15, 2023",,No,28,Amazon
37.,"Dermovitamina Calmilene Moisturizing Cream 500 ml – Body Cream with Prolonged Action, Nourishing, Liporestitutive and Soothing, with Vitamin E and Ceramides – Suitable for Adults and Children",B01BDOIOHW,Check,https://www.amazon.it/dp/B01BDOIOHW?psc=1,IT,https://m.media-amazon.com/images/I/51pafQyx+4L._AC_SY355_.jpg,Dermovitamina,18.9,"3,200","3,176","2,000","35,661.51","35,584.39",191,76,AMZ,5.31,15,4.5,"3,828",8,25,Amazon,Beauty,Extra Large Envelope,AMZ,22.00 x 6.00 x 6.20 cm,0.55,N/A,"Jan 29, 2016",,No,123,Amazon
38.,"Rilastil Xerolact Repair Hand Cream, Restoring, Nourishing and Protective Treatment with Shea Butter for Sensitive Skin, Very Dry, 30 ml",B0759PFNP6,Cream,https://www.amazon.it/dp/B0759PFNP6?psc=1,IT,https://m.media-amazon.com/images/I/61bLL7sh8cL._AC_SY445_.jpg,Rilastil,2.84,"4,621","4,621","3,000","15,855.37","15,853.52",136,105,AMZ,3.94,22,4.5,"2,548",7,50,Amazon,Beauty,Standard Envelope,AMZ,12.20 x 2.20 x 3.50 cm,0.04,N/A,"Nov 8, 2016",,No,113,Amazon
39.,"Aveeno Daily Moisturising Moisturising Cream, 48 Hour Moisturizing Body Cream with Prebiotic Colloidal Oat, Body Cream for Normal, Dry and Sensitive Skin, Fragrance Free Body Lotion, 200ml",B00DM8KEXU,Check,https://www.amazon.it/dp/B00DM8KEXU?psc=1,IT,https://m.media-amazon.com/images/I/61XnHPuFlUL._AC_SY355_.jpg,Aveeno,9.75,"1,206",863,200,"14,438.19","9,843.43",188,"1,388",AMZ,6.37,22,4.5,"6,856",7,38,Amazon,Beauty,Extra Large Envelope,AMZ,18.00 x 4.70 x 7.60 cm,0.22,N/A,"Dec 10, 2011",,No,172,Amazon
40.,Dermovitamina Moisturizing Body Butter – Hydration up to 48 Hours – Body Cream – Dry and Sensitive Skin – Rich Texure – Fast Absorption – Delicate Coconut and Vanilla Scent – Calmilene – 400 ml,B0D62WRJKG,Check,https://www.amazon.it/dp/B0D62WRJKG?psc=1,IT,https://m.media-amazon.com/images/I/51zCj7RN8eL._AC_SY355_.jpg,Dermovitamina,21,202,202,100,"3,215.89","3,215.36",193,"3,054",AMZ,7.83,12,4.5,179,8,3,Amazon,Beauty,Small Parcel,AMZ,9.30 x 8.20 x 9.10 cm,0.45,N/A,"Jun 4, 2024",,No,22,Amazon
41.,"NIVEA Nourishing Body Cream, 500 ml, Body Moisturising Cream 72h Enriched with Pure Hyaluronic Acid, Almond Oil and Intense Nourishing Serum, Moisturizing Body Cream Dry or Very Dry Skin",B0D94KM62D,Check,https://www.amazon.it/dp/B0D94KM62D?psc=1,IT,https://m.media-amazon.com/images/I/510Jj62RANL._AC_SY355_.jpg,NIVEA,7.99,"1,538","1,538",900,"8,328.2","8,318.56",186,634,AMZ,4.09,6,4.7,418,8,24,Amazon,Beauty,Extra Large Envelope,AMZ,24.40 x 4.90 x 7.70 cm,0.54,N/A,"Jul 9, 2024",,No,21,Amazon
42.,"Aveeno Daily Mosturising Yogurt Moisturizing Body Cream, Honey and Apricot Scented Body Cream, Dry Skin Moisturizing Body Cream with Oats and Greek Yogurt, 300ml",B084TH67M4,Check,https://www.amazon.it/dp/B084TH67M4?psc=1,IT,https://m.media-amazon.com/images/I/61IdPt4q7cL._AC_SY355_.jpg,Aveeno,15.5,290,290,100,"2,731.74","2,728.99",161,"1,844",AMZ,4.01,15,4.5,500,7,6,Amazon,Beauty,Large Envelope,AMZ,20.00 x 4.00 x 8.56 cm,0.34,N/A,"May 11, 2019",,No,83,Amazon
43.,"Mixa Anti-Stain Moisturising Cream for Dry and Dull Skin, Moisturized Skin for 48H, Bright, Uniform Skin with 9% Niacinamide, Vitamin C and Shea Butter, Niacinamide Bright, 400ml",B0DQLMXW1C,Check,https://www.amazon.it/dp/B0DQLMXW1C?psc=1,IT,https://m.media-amazon.com/images/I/718AdG9LyxL._AC_SY355_.jpg,Mixa,7.99,"3,752","3,752","1,000","24,983.08","24,963.08",178,59,AMZ,5.43,8,4.5,"1,705",7,98,Amazon,Beauty,Small Parcel,AMZ,9.00 x 8.90 x 9.00 cm,0.46,N/A,"Dec 16, 2024",,No,16,Amazon
50.,"La Roche-Posay Toleriane Sensitive Moisturizing Face Cream, Suitable for Sensitive Skin, Soothing Action, Up to 48H Hydration, Formula with Glycerin, Vitamin B3, Ceramide, Thermal Water, 40 ml",B07942ZQBT,Cream,https://www.amazon.it/dp/B07942ZQBT?psc=1,IT,https://m.media-amazon.com/images/I/61BIKMUzBEL._AC_SX342_.jpg,La Roche-Posay,15.9,"2,235","2,235","1,000","35,529.26","35,506.78",192,209,AMZ,6.33,1,4.6,"4,424",1,97,Amazon,Beauty,Large Envelope,AMZ,12.30 x 3.30 x 4.70 cm,0.08,N/A,"Jan 18, 2018",,No,99,Amazon
52.,"La Roche-Posay Cicaplast Baume B5+, Balsamo Viso e Corpo Riparatore, Adatto a Pelli Secche e Sensibili, Azione Anti-rossore, Effetto Lenitivo, Formula con Tribioma e Prodotti Correlati",B00ST2GSRK,Cream,https://www.amazon.it/dp/B00ST2GSRK?psc=1,IT,https://m.media-amazon.com/images/I/61Zwid5oRCL._AC_SX342_.jpg,La Roche-Posay,9,"16,818","9,718","5,000","198,213.83","87,465.52",184,8,AMZ,4.07,1,4.6,"19,153",13,969,Amazon,Beauty,Large Envelope,AMZ,12.15 x 3.20 x 4.75 cm,0.05,N/A,"May 19, 2014",,No,143,Amazon
53.,"Eucerin pH5 Extra Light Moisturising Body Emulsion 400 ml, Body Moisturising Cream with Dexpanthenol and Glycerin with Fast Absorption Texture, Suitable for Dry and Sensitive Skin",B07CVTY4R2,Cream,https://www.amazon.it/dp/B07CVTY4R2?psc=1,IT,https://m.media-amazon.com/images/I/61mSx0dyWSL._AC_SY355_.jpg,Eucerin,8.93,114,114,50,"1,064.1","1,063.54",179,"3,967",AMZ,4.01,14,4.7,117,8,7,Amazon,Beauty,Large Envelope,AMZ,21.60 x 3.90 x 8.30 cm,0.46,N/A,"May 17, 2018",,No,95,Amazon
54.,"CeraVe Crema Idratante Viso SPF 50, Per Pelli da Normali a Secche, Idratazione Profonda, Ad Assorbimento Rapido, Con Protezione Solare SPF 50 e Acido Ialuronico e Routine Correlate a Questo Prodotto",B09XN22JBT,Other,https://www.amazon.it/dp/B09XN22JBT?psc=1,IT,https://m.media-amazon.com/images/I/616jwYu+yyL._AC_SX342_.jpg,CeraVe,13.99,"7,977","7,977","4,000","114,239.38","114,195.47",198,24,AMZ,6.04,1,4.6,"8,566",6,343,Amazon,Beauty,Large Envelope,AMZ,14.20 x 3.70 x 4.80 cm,0.07,N/A,"Jun 9, 2022",,No,46,Amazon
55.,"La Roche-Posay Nutritic Intense Riche Intensive Nourishing and Replenishing Treatment for Dry to Very Dry Skin, Soothes and Protects, with MP Lipids, Glycerin and Shea Butter, 50 ml",B00B5AN3M6,Check,https://www.amazon.it/dp/B00B5AN3M6?psc=1,IT,https://m.media-amazon.com/images/I/510rKIt5GOL._AC_SX342_.jpg,La Roche-Posay,22.5,583,583,300,"14,605.51","14,602.07",181,"1,071",AMZ,8.53,1,4.4,"1,744",1,41,Amazon,Beauty,Extra Large Envelope,AMZ,6.50 x 5.70 x 6.40 cm,0.18,N/A,"Feb 19, 2013",,No,158,Amazon
56.,"Aveeno Daily Moisturising Moisturising Cream, Perfume-free Moisturising Body Cream, Body & Face Moisturiser for Dry and Sensitive Skin, Prebiotic Colloidal Oat Body Lotion, 100ml",B01D8VR19U,Check,https://www.amazon.it/dp/B01D8VR19U?psc=1,IT,https://m.media-amazon.com/images/I/71ljvsLazmL._AC_SY355_.jpg,Aveeno,10.82,290,148,100,"2,998.18","1,732.77",178,"1,326",AMZ,6.73,20,4.6,273,7,N/A,Amazon,Beauty,Extra Large Envelope,AMZ,15.10 x 4.60 x 5.70 cm,0.12,N/A,"Mar 6, 2016",,No,121,Amazon
58.,"Dermovitamina Calmilene Sensicream Cleanser – Face and Body Cleanser – Soap Free – For Dry, Sensitive Skin with Atopic Tendency, Dermatitis, Psoriasis – with Vitamin E and Calmilene – 250 ml",B01N4UBFVK,Wash,https://www.amazon.it/dp/B01N4UBFVK?psc=1,IT,https://m.media-amazon.com/images/I/618vjoTBFsL._AC_SY355_.jpg,Dermovitamina,5.53,"1,002",210,100,"9,504.69","1,262.83",190,907,AMZ,5.07,8,4.6,789,5,10,Amazon,Beauty,Extra Large Envelope,AMZ,20.00 x 5.00 x 8.00 cm,0.28,N/A,"Feb 2, 2017",,No,110,Amazon
59.,"NIVEA Repair & Care Urea 400ml Moisturizing Body Cream - Very Dry, Rough & Cracked Skin - All Purpose Body Face & Hand Nourishing Cream 72H with 18% Glycerin, Provitamin B5 & Urea",B0D81KML5N,Check,https://www.amazon.it/dp/B0D81KML5N?psc=1,IT,https://m.media-amazon.com/images/I/71-1kaa0jPL._AC_SY355_.jpg,NIVEA,5.62,508,508,700,"3,393.02","3,389.51",179,684,AMZ,5.54,10,4.5,772,9,31,Amazon,Beauty,Small Parcel,AMZ,9.50 x 9.00 x 9.00 cm,0.46,N/A,"Jun 25, 2024",,No,22,Amazon
60.,"CeraVe Intensive Moisturising Cream for Very Dry Skin and Itchy Feeling, Soothing Action and Immediate Relief, 3 Essential Ceramides and 5% Hydro-Urea, 340 g",B0FHQ1Z14S,Cream,https://www.amazon.it/dp/B0FHQ1Z14S?psc=1,IT,https://m.media-amazon.com/images/I/61r1bQxXq9L._AC_SX342_.jpg,CeraVe,21.5,"1,151","1,151",600,"22,622.15","22,618.19",157,805,AMZ,7.18,6,4.4,120,6,38,Amazon,Beauty,Small Parcel,AMZ,9.30 x 7.40 x 9.20 cm,0.39,N/A,"Sep 20, 2025",,No,7,Amazon
62.,"Aveeno Daily Moisturizing Cream Oil, Moisturizing Body Cream with Sweet Almond Oil and Oats, Nourishing Body Cream, Moisturizing Body Cream Dry and Sensitive Skin, 300 ml",B085CZ5HF8,Check,https://www.amazon.it/dp/B085CZ5HF8?psc=1,IT,https://m.media-amazon.com/images/I/61ZN3+xihAL._AC_SY355_.jpg,Aveeno,6.67,215,194,100,"2,916.43","2,603.06",170,"4,331",AMZ,6.17,20,4.6,958,7,N/A,,Beauty,Extra Large Envelope,AMZ,20.00 x 4.50 x 8.40 cm,0.34,N/A,"Feb 26, 2020",,No,74,
64.,"NIVEA Velvety Body Cream, 500 ml, Body Moisturising Cream 72h Enriched with Pure Hyaluronic Acid, Shea Butter and Intense Nourishing Serum, Body Cream Moisturizing Dry Skin",B0D94MT1WK,Check,https://www.amazon.it/dp/B0D94MT1WK?psc=1,IT,https://m.media-amazon.com/images/I/51fztYD3YwL._AC_SY355_.jpg,NIVEA,7.99,469,469,200,"2,646.06","2,642.06",172,"1,965",AMZ,4.01,7,4.6,302,8,15,Amazon,Beauty,Extra Large Envelope,AMZ,24.10 x 4.40 x 8.00 cm,0.53,N/A,"Jul 9, 2024",,No,21,Amazon
65.,"CLINIANS | Hydra Plus Light Moisturizing Face Cream, Dermatologically Tested, Made in Italy, 50 ml",B0D52F2KY5,Check,https://www.amazon.it/dp/B0D52F2KY5?psc=1,IT,https://m.media-amazon.com/images/I/61gy+KMpfCL._AC_SY355_.jpg,CLINIANS,3.89,"1,863","1,863",900,"6,846.44","6,842.42",98,356,AMZ,4.21,3,4.6,521,2,21,Amazon,Beauty,Small Parcel,AMZ,8.30 x 7.90 x 8.20 cm,0.21,N/A,"May 24, 2024",,No,23,Amazon
67.,"Rilastil Xerolact Repair Hand Cream, Restoring, Nourishing and Protective Treatment with Shea Butter for Sensitive Skin, Very Dry, Pack of 100 ml",B0BPY3HJTM,Cream,https://www.amazon.it/dp/B0BPY3HJTM?psc=1,IT,https://m.media-amazon.com/images/I/61cwIB4v4RL._AC_SY445_.jpg,Rilastil,4.36,"1,889","1,889","1,000","17,550.54","17,550.07",145,513,AMZ,4.11,13,4.6,943,6,49,,Beauty,Large Envelope,AMZ,17.40 x 3.70 x 5.00 cm,0.11,N/A,"Dec 13, 2022",,No,40,
69.,"Beauty of Joseon Dynasty Face Moisturizing Cream for Dry and Sensitive Skin, Korean Skin Care for Men and Women, 100 ml, 3.38 Fl.Oz",B0CVKM5MMH,Check,https://www.amazon.it/dp/B0CVKM5MMH?psc=1,IT,https://m.media-amazon.com/images/I/61-6-j57zPL._AC_SY355_.jpg,Beauty of Joseon,38.94,593,407,200,"16,643.45","11,564.62",131,"2,099",AMZ,8.64,16,4.5,"6,680",9,209,Amazon,Beauty,Extra Large Envelope,AMZ,17.90 x 4.20 x 4.20 cm,0.1,N/A,"Oct 12, 2024",,No,18,Amazon
73.,"Bioderm Dermoleato - Olio da Massaggio Professionale - Idratante con Estratti Naturali - Efficace per il trattamento di Cicatrici, Smagliature e Pelle Secca - Azione Rivitalizzante - 300 ml",B0CZ4G29B4,Check,https://www.amazon.it/dp/B0CZ4G29B4?psc=1,IT,https://m.media-amazon.com/images/I/41q6iq9qJgL._AC_SY355_.jpg,BIODERM BIODERMOCOSMETICI,25.71,99,99,50,"1,615.67","1,614.86",189,"9,827",AMZ,9.25,1,4.4,242,6,0,Amazon,Beauty,Small Parcel,AMZ,16.10 x 6.30 x 6.40 cm,0.32,N/A,"Mar 26, 2024",Sponsored Brand Video,No,25,Amazon
9.,"Rilastil Xerolact Dry Skin Protective Cleansing Oil, Special Price, 1000 ml",B0CBKDC7JY,Wash,https://www.amazon.it/dp/B0CBKDC7JY?psc=1,IT,https://m.media-amazon.com/images/I/61TP-hpUQPL._AC_SY355_.jpg,Rilastil,15.49,"3,416","3,416","2,000","55,039.98","55,021.39",75,302,AMZ,7.95,16,4.6,166,3,62,Amazon,Beauty,Small Parcel,AMZ,24.80 x 8.20 x 8.30 cm,1.17,N/A,"Jul 20, 2022",,No,45,Amazon
10.,"La Roche-Posay Lipikar AP+ Cleansing Oil, for Dry Skin with Atopic Eczema Tendency, Anti-Inflammatory and Anti-Itching, Enriched with Aqua Posae Filiformis and Niacinamide, 1L",B0DJPB34JN,Wash,https://www.amazon.it/dp/B0DJPB34JN?psc=1,IT,https://m.media-amazon.com/images/I/51cgRDTF18L._AC_SX342_.jpg,La Roche-Posay,23.9,"1,581","1,581",900,"37,772.59","37,756.93",175,384,AMZ,8.69,1,4.6,511,1,18,Amazon,Beauty,Small Parcel,AMZ,22.40 x 8.70 x 8.80 cm,1.14,N/A,"Nov 5, 2025",,No,5,Amazon
11.,"Eucerin Atopi Control Soothing Cleansing Oil 400ml, Body Cleansing Oil for Daily Use, Shower Oil with 60% Natural Oils for Dry, Irritated and Atopic Dermatitis Skin",B07CJDK8D8,Wash,https://www.amazon.it/dp/B07CJDK8D8?psc=1,IT,https://m.media-amazon.com/images/I/61Y4L6OHm2L._AC_SY355_.jpg,Eucerin,13.11,"1,056",969,500,"19,218.54","15,491.21",164,942,AMZ,7.33,24,4.6,644,8,25,Amazon,Beauty,Large Envelope,AMZ,21.90 x 3.50 x 8.30 cm,0.44,N/A,"Mar 30, 2018",,No,97,Amazon
21.,"VITAMINDERMINA Restorative Cleansing Oil 500ml - Body Wash - For Dry, Very Dry, Sensitive, Atopic Prone Skin - Soothing and Antipruritic - For Babies, Children and Adults",B0BWVNBNYM,Wash,https://www.amazon.it/dp/B0BWVNBNYM?psc=1,IT,https://m.media-amazon.com/images/I/61Kd0rKEFRL._AC_SY355_.jpg,VITAMINDERMINA,10.89,624,624,300,"6,511.11","6,505.48",170,451,AMZ,5.74,18,4.6,32,1,10,Amazon,Baby Products,Small Parcel,AMZ,21.80 x 6.20 x 6.40 cm,0.6,N/A,"Feb 25, 2023",,No,38,Amazon
