Product Details,ASIN,Segment,URL,Marketplace,Image URL,Brand,Price  €,Parent Level Sales,ASIN Sales,Recent Purchases,Parent Level Revenue,ASIN Revenue,Title Char. Count,BSR,Seller Country/Region,Fees  €,Active Sellers,Ratings,Review Count,Images,Review velocity,Buy Box,Category,Size Tier,Fulfillment,Dimensions,Weight,ABA Most Clicked,Creation Date,Sponsored,Best Seller,Seller Age (mo),Seller
"Dermovitamina Calmilene Clin Atop Cream Moisturising Cream for Dry Skin Reduces Itching, Burning and Redness of the Skin - Intensive Emollient Action - For Adults and Children - 50 ml",B086RLXJ2K,Cream,https://www.amazon.it/dp/B086RLXJ2K?psc=1,IT,https://m.media-amazon.com/images/I/71JmqPCx5qL._AC_SY355_.jpg,Dermovitamina,14.9,251,251,100,"2,608.47","2,608.32",183,"4,946",AMZ,4.91,10,4.4,581,5,5,Amazon,Beauty,Large Envelope,AMZ,14.60 x 2.80 x 5.00 cm,0.04,N/A,"May 15, 2020",,No,71,Amazon
"La Roche-Posay, Lipikar, Baume AP+M Relipidante Anti-Irritazioni, Nutre e Lenisce, Arricchito con Niacinamide e Burro di Karitè e Glicerina, Per Pelle Secca Tendente all'Eczema Atopico",B08PHCW2DX,Cream,https://www.amazon.it/dp/B08PHCW2DX?psc=1,IT,https://m.media-amazon.com/images/I/51ePUUkT69L._AC_SX342_.jpg,La Roche-Posay,21.47,"1,304",904,300,"31,100.35","20,238.74",184,"1,151",AMZ,7.39,1,4.7,"2,517",8,51,Amazon,Beauty,Extra Large Envelope,AMZ,16.00 x 4.50 x 7.30 cm,0.19,N/A,"Dec 3, 2020",,No,64,Amazon
"La Roche-Posay Lipikar Baume AP+M Light, Gentle Body Treatment, Suitable for Atopic Skin, Repairing, Ultra-Moisturizing Result, Formula with Shea Butter, Niacinamide, 400 ml",B09V542XVS,Cream,https://www.amazon.it/dp/B09V542XVS?psc=1,IT,https://m.media-amazon.com/images/I/51A3UKCGo9L._AC_SX342_.jpg,La Roche-Posay,26.9,"1,598","1,598",800,"43,184.87","43,172.50",173,"2,718",AMZ,N/A,1,4.7,"1,877",1,68,Amazon,Beauty,Extra Large Envelope,AMZ,20.10 x 5.60 x 5.70 cm,0.42,N/A,"Mar 8, 2022",,No,49,Amazon
"Eucerin Atopi Control Ultra-Light Soothing Body Emulsion, 400 ml, Fast Absorption Atopic Dermatitis Cream Enriched with Moisturizing Ceramides 48h+, Body Cream Moisturizing Dry and Atopic Skin",B0DVZNZMDM,Cream,https://www.amazon.it/dp/B0DVZNZMDM?psc=1,IT,https://m.media-amazon.com/images/I/61E+Xp-FGKL._AC_SX342_.jpg,Eucerin,20.11,112,112,50,"2,199.85","2,199.58",192,"8,825",AMZ,7.09,11,4.6,114,8,7,Amazon,Beauty,Extra Large Envelope,AMZ,21.30 x 5.60 x 9.00 cm,0.42,N/A,"Feb 4, 2025",,No,14,Amazon
Dermovitamina Itching Cream – Treatment Against Localized Itching – Effective in Erythema or Rashes – For Dry and Hypersensitive Skin – Fast Relief – Cortisone Free – 30 ml,B0CVQD9QGM,Cream,https://www.amazon.it/dp/B0CVQD9QGM?psc=1,IT,https://m.media-amazon.com/images/I/61oxwHNMWUL._AC_SY355_.jpg,Dermovitamina,12.9,"1,016","1,016",600,"7,017.37","7,011.69",172,639,AMZ,3.7,9,4.3,502,5,30,Amazon,Beauty,Large Envelope,AMZ,12.00 x 3.40 x 3.60 cm,0.04,N/A,"Feb 15, 2024",,No,26,Amazon
"Bionike Triderm Lenil+ Topical Skin Treatment with Atopic Dermatitis and Eczema, Antiinflammatory and Antioxidant Action, Soothes and Rebalances the Skin, Reduces Redness and Itching, 50 ml",B00D3HTF12,Check,https://www.amazon.it/dp/B00D3HTF12?psc=1,IT,https://m.media-amazon.com/images/I/61FzBkF95UL._AC_SY445_.jpg,BioNike,15.6,346,346,200,"8,584.90","8,583.63",189,"5,906",AMZ,7.79,14,4.7,444,4,7,,Health & Household,Large Envelope,AMZ,13.80 x 3.60 x 5.10 cm,0.07,N/A,"Mar 6, 2014",,No,145,
Isdin Nutratopic Pro Amp Face Cream 50ml,B00D3HXTBO,Cream,https://www.amazon.it/dp/B00D3HXTBO?psc=1,IT,https://m.media-amazon.com/images/I/61VHoQFKdTS._AC_SX342_.jpg,ISDIN,18.39,465,465,200,"9,308.51","9,303.76",40,"3,043",AMZ,6.7,4,4.5,"1,782",8,26,Amazon,Beauty,Large Envelope,AMZ,11.40 x 4.00 x 5.10 cm,0.06,N/A,"Aug 18, 2012",,No,164,Amazon
"Bionike Triderm A.D. Emollient Body Balm for Atopic Skin, Moisturizing and Repairing Action, Counteracts Dryness and Irritation, Gives Softness to Skin, 450 ml",B07MYKMC95,Cream,https://www.amazon.it/dp/B07MYKMC95?psc=1,IT,https://m.media-amazon.com/images/I/71ZZRoL1R4L._AC_SX342_.jpg,BioNike,17.16,442,442,200,"12,029.77","12,028.11",159,"3,052",AMZ,8.69,21,4.5,632,4,2,Amazon,Beauty,Small Parcel,AMZ,10.90 x 8.40 x 10.90 cm,0.53,N/A,"Jan 19, 2019",,No,87,Amazon
"Unifarco Ceramol Base Cream 311, 400 ml",B00D3HX10I,Check,https://www.amazon.it/dp/B00D3HX10I?psc=1,IT,https://m.media-amazon.com/images/I/61WC8-E8MWL._AC_SY355_.jpg,Unifarco,18.52,920,920,300,"17,264.08","17,263.09",39,"2,013",IT,8.01,25,4.7,"2,527",4,13,Scientia Naturae,Beauty,Extra Large Envelope,FBA,21.70 x 5.50 x 9.10 cm,0.41,N/A,"Sep 15, 2015",,No,127,Scientia Naturae
"Aveeno Dermexa Daily Emollient Cream, Fragrance Free Moisturizing Body Cream, Atopic Dermatitis Cream with Prebiotic Oats and Ceramides, Moisturizing Body Cream Dry Sensitive and Atopic Skin, 200 ml",B005OT1P9W,Cream,https://www.amazon.it/dp/B005OT1P9W?psc=1,IT,https://m.media-amazon.com/images/I/6106TcyBMXL._AC_SY355_.jpg,Aveeno,20.4,283,256,100,"4,977.85","4,287.52",198,"3,804",AMZ,6.67,15,4.6,"2,633",7,46,,Beauty,Extra Large Envelope,AMZ,19.40 x 5.60 x 6.80 cm,0.24,N/A,"Aug 31, 2012",,No,164,
"La Roche-Posay, Lipikar, Baume AP+M Relipidante Anti-Irritazioni, Nutre e Lenisce, Arricchito con Niacinamide e Burro di Karitè e Glicerina, Per Pelle Secca Tendente all'Eczema Atopico",B0849KTG44,Cream,https://www.amazon.it/dp/B0849KTG44?psc=1,IT,https://m.media-amazon.com/images/I/61h0ywKEAvL._AC_SX342_.jpg,La Roche-Posay,29.04,"1,304",408,N/A,"31,100.35","11,051.74",184,"1,151",N/A,8.52,1,4.7,"2,517",9,67,,Beauty,Extra Large Envelope,MFN,20.10 x 5.50 x 5.70 cm,0.45,N/A,"Jan 17, 2020",,No,75,
"Bepanthenol Sensiderm Moisturizing Body Cream Face and Hands, Atopic Dermatitis Cream, Eczema and Itchy Skin, Dry and Sensitive Skin Soothing Cream for Adults and Children, Cortisone Free, 50 g",B015Q8SQUG,Cream,https://www.amazon.it/dp/B015Q8SQUG?psc=1,IT,https://m.media-amazon.com/images/I/51fy2DSYXTL._AC_SY355_.jpg,Bepanthenol,21.95,"1,676",895,300,"22,422.93","14,701.01",193,146,IT,6.94,10,4.4,"1,672",4,37,Amazon,Baby Products,Large Envelope,MFN,14.10 x 4.00 x 4.20 cm,0.07,N/A,"Dec 5, 2015",,No,124,Amazon
"Eucerin Atopi Control Soothing Body Balm 400 ml, Daily Atopic Dermatitis Cream with Light Texture, Moisturizing Body Cream with Ceramides for Dry, Irritated and Atopic Skin",B07YTKM7PN,Cream,https://www.amazon.it/dp/B07YTKM7PN?psc=1,IT,https://m.media-amazon.com/images/I/61yi1h4KKTL._AC_SX342_.jpg,Eucerin,20.62,105,105,50,"2,477.44","2,476.99",172,"8,763",AMZ,7.94,21,4.6,707,8,31,,Beauty,Extra Large Envelope,AMZ,20.80 x 5.70 x 8.80 cm,0.43,N/A,"Oct 15, 2019",,No,78,
"Bionike Triderm D.S. Normalizing Face Treatment for Skin with Seborrheic Dermatitis, Reduces Flaking and Itching, Rebalances Skin Flora and Counteracts and Relieves Redness, 50 ml",B08WK22V52,Check,https://www.amazon.it/dp/B08WK22V52?psc=1,IT,https://m.media-amazon.com/images/I/41Jo8UtXylL._AC_SX342_.jpg,BioNike,11.63,741,741,400,"13,024.92","13,023.76",179,"2,055",AMZ,7.65,13,4.6,493,6,10,Amazon,Beauty,Large Envelope,AMZ,13.60 x 3.40 x 5.10 cm,0.07,N/A,"Feb 11, 2021",,No,62,Amazon
"Prep, Dermoprotective Cream, Soothing Cream for All Skin Types, Body Cream Moisturizing Dry and Irritated Skin, Body Cream for Men, Women and Children, Size 75 ml Jar",B0CNRQTRSR,Cream,https://www.amazon.it/dp/B0CNRQTRSR?psc=1,IT,https://m.media-amazon.com/images/I/71EeBog+nlL._AC_SY355_.jpg,PREP,3.99,"2,376","1,351",500,"11,832.18","4,432.63",166,454,AMZ,5.2,21,4.7,960,4,N/A,Amazon,Beauty,Small Parcel,AMZ,6.90 x 6.70 x 6.90 cm,0.24,N/A,"Nov 21, 2023",,No,29,Amazon
"BIODERMA Atoderm Intensive Conditioner – Antipruritic, Repairing and Nourishing – Very Dry, Irritated or Atopic Skin – Prescribed by the Dermatologist – Pump Bottle 500 ml",B0161ZC5GY,Cream,https://www.amazon.it/dp/B0161ZC5GY?psc=1,IT,https://m.media-amazon.com/images/I/51j19A6MGZL._AC_SY355_.jpg,Bioderma,19.95,245,170,N/A,"6,075.73","4,481.49",171,"3,990",N/A,7.94,36,4.7,"11,270",8,164,,Beauty,Small Parcel,FBA,20.95 x 6.60 x 6.81 cm,0.55,N/A,"Oct 7, 2015",,No,126,
"Mixa Protective Soothing Cream for Atopic Tendency Skin, Soothing and Hydrated Skin for 48H, Anti-Itching and Anti-Drying, with 13% Panthenol and Glycerin, Panthenol Comfort, 400 ml",B0D45M26KD,Cream,https://www.amazon.it/dp/B0D45M26KD?psc=1,IT,https://m.media-amazon.com/images/I/51RmumJbjUL._AC_SY355_.jpg,Mixa,8.81,"2,108","1,680",N/A,"14,684.45","12,202.55",181,927,AMZ,5.65,10,4.6,695,9,N/A,Amazon,Beauty,Small Parcel,AMZ,9.30 x 8.90 x 9.10 cm,0.46,N/A,"May 15, 2024",,No,23,Amazon
"Aderma Exomega Control Cream, 400 ml",B0052ECBUG,Cream,https://www.amazon.it/dp/B0052ECBUG?psc=1,IT,https://m.media-amazon.com/images/I/71IW3lHMeQL._AC_SY355_.jpg,A-Derma,22.87,96,88,50,"1,876.95","1,671.01",36,"9,782",ES,7.95,20,4.6,"2,547",2,55,SFJ Distributions,Beauty,Extra Large Envelope,MFN,18.39 x 5.89 x 5.99 cm,0.47,N/A,"Oct 13, 2012",,No,162,SFJ Distributions
"Biafin Soothing Moisturising Skin Emulsion, Sunburn, Irritation and Chafing Cream, Sensitive and Irritated Skin Cream, Sunburn Ointment Also Ideal for Tattoos and Skin Problems, 100 ml",B00D3HS7PW,Cream,https://www.amazon.it/dp/B00D3HS7PW?psc=1,IT,https://m.media-amazon.com/images/I/516VGKh5v9S._AC_SY355_.jpg,Johnson & Johnson,7.77,923,923,400,"8,746.20","8,736.82",184,"1,283",AMZ,5.09,12,4.7,842,7,19,Amazon,,Large Envelope,AMZ,17.10 x 3.90 x 4.40 cm,0.12,N/A,"Sep 12, 2014",,No,139,Amazon
"URIAGE XÉMOSE Anti-Irritation Body Cream for Dry Skin, Atopic Tendency with Karite Butter I Soothes Itchy Sensations, Long-Lasting Comfort I Face and Body",B019HPS6XQ,Cream,https://www.amazon.it/dp/B019HPS6XQ?psc=1,IT,https://m.media-amazon.com/images/I/61J-9iQp2VL._AC_SY355_.jpg,Uriage,30.26,311,311,200,"7,390.61","7,389.56",154,"3,897",IT,8.61,33,4.6,"2,679",6,33,Farmacia Alta Valsesia,Beauty,Small Parcel,MFN,18.50 x 8.00 x 8.30 cm,0.49,N/A,"Jan 17, 2016",,No,123,Farmacia Alta Valsesia
DEXERYL Moisturizing Dry Skin Cream 500 g,B008KL09BG,Cream,https://www.amazon.it/dp/B008KL09BG?psc=1,IT,https://m.media-amazon.com/images/I/51tMuhLqAWL._AC_SY355_.jpg,DEXERYL,17.17,387,387,200,"7,691.50","7,688.51",41,"2,643",ES,7.31,12,4.7,"1,257",8,12,SFJ Distributions,Beauty,Extra Large Envelope,FBA,23.10 x 5.50 x 5.80 cm,0.56,N/A,"Jul 14, 2012",,No,165,SFJ Distributions
Uriage Xemose C8+ Anti-Irritation Waxed for Very Dry Skin Prone to Atopic Eczema with Shea Butter 25% - Very Rich Waxed that Melts to Soothe Sensations,B01AZR8T28,Check,https://www.amazon.it/dp/B01AZR8T28?psc=1,IT,https://m.media-amazon.com/images/I/61+qbF3usdL._AC_SY355_.jpg,Uriage,16,283,283,100,"4,887.56","4,887.45",151,"3,057",FR,7.09,31,4.6,864,10,8,Cosmeco,Beauty,Small Parcel,FBA,8.64 x 7.84 x 8.64 cm,0.3,N/A,"Jan 27, 2016",,No,123,Cosmeco
Ceramol Cream 311 200 ml,B08GXYV3M7,Cream,https://www.amazon.it/dp/B08GXYV3M7?psc=1,IT,https://m.media-amazon.com/images/I/51Wr06QPZqL._AC_SY355_.jpg,Ceramol,14.92,292,292,100,"6,758.14","6,756.02",24,"4,916",AMZ,7.67,23,4.7,542,1,8,,,Extra Large Envelope,AMZ,18.60 x 5.30 x 6.70 cm,0.24,N/A,"Aug 28, 2020",,No,68,
"Dermovitamina Itching Fluid Cream – Rapid Relief for Skin Itching – Effective on Dermatitis, Insect Bite, Rash – Fast Relief – Cortisone Free – Suitable for Children – 150 ml",B0CVQPWV13,Cream,https://www.amazon.it/dp/B0CVQPWV13?psc=1,IT,https://m.media-amazon.com/images/I/61NXTU0uLPL._AC_SY355_.jpg,Dermovitamina,11.74,814,814,300,"11,656.02","11,647.74",174,"1,737",AMZ,6.32,11,4.5,164,5,5,Amazon,Beauty,Extra Large Envelope,AMZ,15.50 x 5.90 x 6.50 cm,0.19,N/A,"Feb 15, 2024",,No,26,Amazon
"Neutrogena Norwegian Formula Concentrated Unscented Hand Cream, Repairing Hand Cream with Glycerin and Vitamin E, Dry and Cracked Hand Cream for Relief and Hydration 24h, 75 ml",B00D3HWOAG,Check,https://www.amazon.it/dp/B00D3HWOAG?psc=1,IT,https://m.media-amazon.com/images/I/6163m-VAXTL._AC_SY355_.jpg,Neutrogena,2.58,"2,273","1,954","1,000","12,948.05","10,017.45",176,588,AMZ,3.76,25,4.6,"2,661",7,N/A,Amazon,Beauty,Large Envelope,AMZ,11.70 x 3.70 x 7.70 cm,0.08,N/A,"Jul 24, 2013",,No,153,Amazon
"URIAGE XÉMOSE C8+ Anti-Itch Body Cream for Dry Skin with Atopic Tendency | Soothes from the first application, 48 hour anti-recurrence action. Nourishing Face and Body Balm I Fragrance Free",B07Q4KFRG8,Cream,https://www.amazon.it/dp/B07Q4KFRG8?psc=1,IT,https://m.media-amazon.com/images/I/71UQ9D00YGL._AC_SY355_.jpg,Uriage,15.36,207,207,100,"3,705.52","3,703.34",189,"5,644",BG,6.86,20,4.6,308,6,6,Zeitburg Schmuck & Uhren,Beauty,Extra Large Envelope,MFN,17.90 x 5.60 x 6.70 cm,0.22,N/A,"Apr 27, 2019",,No,84,Zeitburg Schmuck & Uhren
"Coccole di Helichrysum Natural Soothing Cream Without Water for Sensitive Skin, Atopic Dermatitis Cream Children and Adults, Ultra Concentrated Without Preservatives with Fine Oils, Face, Hands and Body, 30 ml",B0DX2L7W79,Cream,https://www.amazon.it/dp/B0DX2L7W79?psc=1,IT,https://m.media-amazon.com/images/I/61bWIZ6ujqL._AC_SY355_.jpg,LA HELICHRYSUM,44.26,151,151,50,"8,435.56","8,435.41",209,"8,814",IT,13.02,1,3.6,44,6,6,Metodo Pelle Sana,Beauty,Extra Large Envelope,FBA,5.90 x 4.90 x 5.80 cm,0.13,N/A,"Feb 13, 2025",,No,14,Metodo Pelle Sana
"SUOXU Crevice Cleaning Brush, 3 Pcs Bathroom Toilet Kitchen Door Crevice Tool Multifunctional Crevice Cleaner Tool",B0CY297SN4,Check,https://www.amazon.it/dp/B0CY297SN4?psc=1,IT,https://m.media-amazon.com/images/I/61iD9mj9l7L._AC_SY355_.jpg,SUOXU,6.95,"1,311",988,400,"11,093.45","8,241.52",114,334,CN,3.74,1,4.2,"4,469",6,59,SUOXIU,Home & Kitchen,Standard Envelope,FBA,22.10 x 1.00 x 7.40 cm,0.02,N/A,"Mar 19, 2024",Sponsored Brand Video,No,25,SUOXIU
BioDerm Plus Thyme Dermodetergent Antibacterial Enriched with Thyme and Tea Tree Oil 1000 ml – Intimate – Gentle for the Body,B08DG7WYFS,Check,https://www.amazon.it/dp/B08DG7WYFS?psc=1,IT,https://m.media-amazon.com/images/I/61o0dIcB1kL._AC_SY355_.jpg,BIODERM BIODERMOCOSMETICI,12.53,"1,614",880,300,"21,997.64","13,007.87",125,613,AMZ,7.4,2,4.5,"1,285",8,17,Amazon,Health & Household,Small Parcel,AMZ,24.00 x 8.10 x 8.40 cm,1.07,N/A,"Jul 21, 2020",Sponsored Brand,No,69,Amazon
"La Roche-Posay Lipikar Soothing Cleansing Gel for Face and Body, for Sensitive and Dry Skin, Hydrated Skin and Anti-Dryness, with Niacinamide and Shea Butter, Surgras, 400 ml",B00V4PHBO8,Wash,https://www.amazon.it/dp/B00V4PHBO8?psc=1,IT,https://m.media-amazon.com/images/I/71zx97IMt-L._AC_SX342_.jpg,La Roche-Posay,10.42,"2,239","2,239","1,000","26,504.81","26,498.62",174,167,AMZ,5.15,1,4.7,"2,267",1,39,Amazon,Beauty,Extra Large Envelope,AMZ,20.00 x 5.40 x 5.60 cm,0.45,N/A,"Apr 24, 2015",,No,132,Amazon
Dermovitamina Calmilene Sensicream Cleanser 500 ml - Face Cleanser - Moisturizing Face and Body Cream - For Sensitive Skin and Dermatitis - With Vitamin E and Calmilene - Soap Free,B01N1798K5,Wash,https://www.amazon.it/dp/B01N1798K5?psc=1,IT,https://m.media-amazon.com/images/I/61sq7FStP1L._AC_SY355_.jpg,Dermovitamina,9.48,"1,002",792,400,"9,504.69","8,239.16",180,907,AMZ,5.15,10,4.6,789,8,10,Amazon,Beauty,Extra Large Envelope,AMZ,20.00 x 6.00 x 6.30 cm,0.56,N/A,"Feb 2, 2017",,No,110,Amazon
"La Roche-Posay Lipikar Syndet AP+ Cleansing Cream for Atopic Tendency Skin, Hydrates and Soothes Itchy with Shea Butter, Niacinamide, and Posae Filiformis, Perfume-Free, 200 ml",B00J3Y9YZG,Wash,https://www.amazon.it/dp/B00J3Y9YZG?psc=1,IT,https://m.media-amazon.com/images/I/51rK-pceh7L._AC_SX342_.jpg,La Roche-Posay,12.4,259,259,100,"3,151.01","3,148.72",176,"3,618",AMZ,6.03,1,4.7,172,1,11,Amazon,Beauty,Extra Large Envelope,AMZ,15.60 x 4.50 x 7.70 cm,0.23,N/A,"Mar 19, 2014",,No,145,Amazon
"Uriage Xemose Face and Body Cleanser for Dry Skin, Subject to Atopic Eczema, Very Gentle Foaming Cleanser, Long-Lasting Wellbeing, Helps Restore the Skin Barrier",B07DCSTPMG,Wash,https://www.amazon.it/dp/B07DCSTPMG?psc=1,IT,https://m.media-amazon.com/images/I/716kn-8M84L._AC_SY355_.jpg,Uriage,18.1,88,88,50,"1,558.13","1,557.93",161,"9,234",IT,7.54,12,4.6,107,8,6,Curadisè,Beauty,Small Parcel,FBA,20.40 x 6.60 x 6.70 cm,0.61,N/A,"Jun 4, 2018",,No,94,Curadisè
Avene Cleanance Gel Limpiador 400 ml,B08JGPSWTZ,Check,https://www.amazon.it/dp/B08JGPSWTZ?psc=1,IT,https://m.media-amazon.com/images/I/61PeGEQ34tL._AC_SY355_.jpg,Avene,9.9,880,880,400,"14,802.67","14,794.09",36,844,AMZ,6.72,15,4.8,"1,874",4,92,Amazon,Beauty,Extra Large Envelope,AMZ,20.30 x 5.30 x 5.50 cm,0.45,N/A,"Oct 2, 2020",,No,66,Amazon
"La Roche Posay Toleriane Cleansing and Makeup Remover Fluid for Sensitive and Reactive Skin, Deep Cleansed Skin and Soothing Skin, Reduced Irritations and Redness, with Hydrating Glycerine, 400 ml",B0052EM8L8,Wash,https://www.amazon.it/dp/B0052EM8L8?psc=1,IT,https://m.media-amazon.com/images/I/51ryP2yFnOL._AC_SX342_.jpg,La Roche-Posay,19.78,"1,503","1,503",600,"30,536.74","30,536.62",196,569,AMZ,7.14,1,4.4,"2,924",6,88,Amazon,Beauty,Extra Large Envelope,AMZ,20.30 x 5.50 x 5.60 cm,0.45,N/A,"Aug 12, 2012",,No,164,Amazon
"Sebamed Face and Body Liquid Cleanser for Sensitive and Intolerant Skin, pH 5.5, 1000 ml",B0872FXVTB,Wash,https://www.amazon.it/dp/B0872FXVTB?psc=1,IT,https://m.media-amazon.com/images/I/61-82aGH87L._AC_SY355_.jpg,Sebamed,24.5,748,596,300,"11,694.80","10,638.07",88,"1,287",AMZ,7.51,10,4.7,565,5,8,Amazon,Beauty,Small Parcel,AMZ,23.20 x 7.00 x 12.20 cm,1.18,N/A,"Apr 13, 2020",,No,72,Amazon
"CeraVe Blemish Control Cleanser for Oily Acne-Prone Skin, Purifying Action, Reduced Imperfections, Salicylic Acid and Purifying Clay, 8 oz",B0B7RQ46LD,Check,https://www.amazon.it/dp/B0B7RQ46LD?psc=1,IT,https://m.media-amazon.com/images/I/61aPdjPpDSL._AC_SY355_.jpg,CeraVe,13.19,"17,960","17,960","6,000","201,546.50","201,478.52",138,126,AMZ,6.91,1,4.6,"31,246",8,89,Amazon,Beauty,Large Envelope,AMZ,17.10 x 3.50 x 7.00 cm,0.28,N/A,"Jul 27, 2022",,No,45,Amazon
"Facial Cleansing Foam 473 ml with Ceramides, Niacinamide and Hyaluronic Acid – Hypoallergenic and Fragrance Free for Clean and Hydrated Skin",B07C5XD33D,Check,https://www.amazon.it/dp/B07C5XD33D?psc=1,IT,https://m.media-amazon.com/images/I/61zf6W+qqkL._AC_SY355_.jpg,CeraVe,10.75,"4,055","4,055","2,000","54,903.60","54,862.89",140,45,AMZ,6.18,15,4.7,"53,980",9,705,Amazon,Beauty,Extra Large Envelope,AMZ,18.70 x 4.70 x 8.70 cm,0.54,N/A,"Apr 13, 2018",,No,96,Amazon
"CeraVe Moisturising Cleanser for Normal to Dry Skin, Healthy Skin Barrier, Essential Ceramides, Niacinamide and Hyaluronic Acid, Refill Pack, 473 ml",B0DVLS23YF,Check,https://www.amazon.it/dp/B0DVLS23YF?psc=1,IT,https://m.media-amazon.com/images/I/516fYiEJMdL._AC_SX342_.jpg,CeraVe,11.48,"1,831","1,831",900,"22,735.81","22,727.45",148,234,AMZ,7.05,7,4.5,633,7,58,Amazon,Beauty,Small Parcel,AMZ,18.40 x 6.50 x 13.70 cm,0.5,N/A,"Mar 18, 2025",,No,13,Amazon
BIODERMA Atoderm Soap Free Shower Gel – Gentle Cleanser for Normal to Dry Skin – Prescribed by Dermatologists – Pump Bottle 1 Litre,B0089WNKVC,Wash,https://www.amazon.it/dp/B0089WNKVC?psc=1,IT,https://m.media-amazon.com/images/I/61ODZOqDVWL._AC_SY355_.jpg,Bioderma,18.55,182,162,100,"3,176.55","2,878.80",131,"3,579",IT,7.78,41,4.6,"10,475",8,141,ArrowBrands,Beauty,Small Parcel,FBA,21.70 x 7.40 x 10.30 cm,1.09,N/A,"Aug 14, 2012",,No,164,ArrowBrands
"Amidomio Euphidra Bathroom Gentle Cleansing Cream, 400 ml",B01NAGK5QV,Check,https://www.amazon.it/dp/B01NAGK5QV?psc=1,IT,https://m.media-amazon.com/images/I/616+er5C26L._AC_SY355_.jpg,Euphidra,9.2,744,744,400,"3,907.87","3,903.66",57,"1,640",AMZ,5.39,18,4.8,"1,092",7,4,Amazon,Beauty,Small Parcel,AMZ,17.20 x 6.40 x 9.30 cm,0.47,N/A,"Dec 7, 2016",,No,112,Amazon
"CeraVe Cleansing Foam, Face & Body Foam, Normal to Oily Skin, Impurity Free Skin, Strengthened Skin Barrier with Essential Ceramides, Hyaluronic Acid and Niacinamide, 545ml",B0CRSJ46YD,Wash,https://www.amazon.it/dp/B0CRSJ46YD?psc=1,IT,https://m.media-amazon.com/images/I/71xO5T86AKL._AC_SX342_.jpg,CeraVe,16.62,770,770,400,"13,980.30","13,978.87",172,518,AMZ,6.66,1,4.7,"2,496",6,63,Amazon,Beauty,Extra Large Envelope,AMZ,21.20 x 4.60 x 9.20 cm,0.65,N/A,"Jan 8, 2024",,No,27,Amazon
"Sxhyf Cleaning Brushes - Household Cleaning Brush, Multifunctional Gap Cleaning Brush, Cleaning Tools for Home, Kitchen, Bathroom, Window (Black)",B0CN3185T8,Check,https://www.amazon.it/dp/B0CN3185T8?psc=1,IT,https://m.media-amazon.com/images/I/51k4UHjonkL._AC_SY355_.jpg,SXhyf,9.82,"1,856","1,291","1,000","20,751.73","14,450.42",145,98,CN,4.34,1,4.4,"21,152",8,400,SXhyf-IT,Home & Kitchen,Standard Envelope,FBA,25.10 x 1.40 x 10.49 cm,0.12,N/A,"Dec 21, 2023",Sponsored Brand Video,No,28,SXhyf-IT
Dermovitamina Sensioil 200 ml – Gentle Shower Oil – Sensitive Skin Washing Oil – High Tolerability – Makeup Remover and Soothing Action – Skin Softness – For The Whole Family,B0DJH3JW92,Wash,https://www.amazon.it/dp/B0DJH3JW92?psc=1,IT,https://m.media-amazon.com/images/I/61TZlTI7dTL._AC_SY355_.jpg,Dermovitamina,10.9,"1,248",104,50,"21,683.75","1,039.32",174,670,AMZ,4.38,5,4.6,639,8,21,Amazon,Beauty,Extra Large Envelope,AMZ,16.70 x 4.20 x 4.20 cm,0.23,N/A,"Oct 4, 2024",,No,18,Amazon
"Aveeno Dermexa Daily Emollient Shower Bath, Soothing Body Wash Without Soap and Fragrance, Shower Gel with Oats and Ceramides, Shower Gel for Very Dry, Sensitive and Irritated Skin, 300 ml",B08D6T94FS,Wash,https://www.amazon.it/dp/B08D6T94FS?psc=1,IT,https://m.media-amazon.com/images/I/6184jX5ffML._AC_SY355_.jpg,Aveeno,13.61,115,102,50,"1,881.80","1,528.87",188,"6,396",IT,7.68,9,4.6,271,8,N/A,FARMACIA ONLINE SHOP,Beauty,Extra Large Envelope,FBA,18.80 x 5.20 x 8.50 cm,0.37,N/A,"Jul 16, 2020",,No,69,FARMACIA ONLINE SHOP
"Aveeno Skin Relief Bath Shower, Soothing Body Wash Without Soap and Fragrance, Triple Oat Complex Shower Foam, Daily Shower for Very Dry and Sensitive Skin, 500ml",B07Y4DH4M6,Wash,https://www.amazon.it/dp/B07Y4DH4M6?psc=1,IT,https://m.media-amazon.com/images/I/61I+fCbCp0L._AC_SY355_.jpg,Aveeno,10.32,"1,538",179,100,"18,940.14","2,907.64",162,697,AMZ,7.71,15,4.6,461,7,N/A,Amazon,Beauty,Small Parcel,AMZ,17.80 x 6.10 x 8.80 cm,0.71,N/A,"Sep 20, 2019",,No,79,Amazon
"La Roche-Posay Dual Action Foaming Cleansing Gel, Suitable for Sensitive Skin, Eliminates Impurities and Sebum, Soft and Hydrated Skin, Formula with Delicate Surfactants and Glycerin, Toleriane, 400",B01LTGM28G,Wash,https://www.amazon.it/dp/B01LTGM28G?psc=1,IT,https://m.media-amazon.com/images/I/51loYjQCrIL._AC_SX342_.jpg,La Roche-Posay,14.09,140,140,N/A,"2,340.65","2,340.21",198,"7,410",N/A,6.28,1,4.6,"4,531",10,86,,Beauty,Extra Large Envelope,FBA,19.90 x 5.90 x 14.50 cm,0.53,N/A,"Sep 19, 2016",,No,115,
