Display Order,Product Details,ASIN,Segment,URL,Marketplace,Image URL,Brand,Price,Parent Level Sales,ASIN Sales,Recent Purchases,Parent Level Revenue,ASIN Revenue,Title Char. Count,BSR,Seller Country/Region,Fees,Active Sellers,Ratings,Review Count,Images,Review velocity,Buy Box,Category,Size Tier,Fulfillment,Dimensions,Weight,ABA Most Clicked,Creation Date,Sponsored,Best Seller,Seller Age (mo),Seller
65.,"Complete Scalp Care Kit: Urea Shampoo 10% for Psoriasis & Seborrheic Dermatitis + Sulphur Anti-Dandruff Shampoo for Itching, Scales, Sebum Control | Soothes Irritation, Strong, Healthy Hair",B0FBJKMG6X,Irritated / Atopic,https://www.amazon.it/dp/B0FBJKMG6X?psc=1,IT,https://m.media-amazon.com/images/I/51MmJAQSGzL._AC_SY355_.jpg,TIS farmaceutic,15.57,91,91,50,"1,730.74","1,730.73",189,"18,872",RO,4.93,1,4.2,39,8,7,KLU.Farma (EU),Beauty,Extra Large Envelope,FBA,16.80 x 4.10 x 8.80 cm,0.3,N/A,"May 31, 2025",,No,13,KLU.Farma (EU)
34.,"Urtekram Organic Tea Tree Shampoo for Irritated Scalp, 560 g",B0019YN81E,Irritated / Atopic,https://www.amazon.it/dp/B0019YN81E?psc=1,IT,https://m.media-amazon.com/images/I/6160y3zp-7L._AC_SY355_.jpg,Urtekram,12.29,"1,003",114,50,"12,687.86","1,707.76",60,"1,132",AMZ,7.2,4,4.3,"7,815",6,102,Amazon,Beauty,Small Parcel,AMZ,21.80 x 7.30 x 18.50 cm,0.57,N/A,"Aug 7, 2012",,No,166,Amazon
40.,"MOST - Dermictiol Moisturizing Shampoo Irritated Scalp, Seborrheic Dermatitis and Dandruff Without Sulfates, Frequent Wash Shampoo with Ichthyol for Sensitive Skin, Itchy Relief Irritations 150 ml",B01B4Z8HUO,Irritated / Atopic,https://www.amazon.it/dp/B01B4Z8HUO?psc=1,IT,https://m.media-amazon.com/images/I/41SG8mzfbGL._AC_SY355_.jpg,MOST,12.3,112,112,50,"1,685.03","1,685.06",196,"9,841",IT,6.25,11,4.4,124,4,5,MOST Skincare,Beauty,Large Envelope,FBA,16.00 x 4.00 x 6.80 cm,0.19,N/A,"Dec 1, 2015",,No,126,MOST Skincare
57.,"Eucerin DermoCapillaire Extra Tolerability Shampoo 250 ml, Shampoo for Sensitive and Irritated Hair and Scalp, Gentle Formula for the Whole Family Suitable for Frequent Washes and Fragrance Free",B0090Y7C1M,Irritated / Atopic,https://www.amazon.it/dp/B0090Y7C1M?psc=1,IT,https://m.media-amazon.com/images/I/61UM7-3GzIL._AC_SY355_.jpg,Eucerin,10.32,91,91,50,"1,104.59","1,104.6",194,"8,411",AMZ,5.89,24,4.5,428,8,4,Amazon,Beauty,Large Envelope,AMZ,19.30 x 3.00 x 7.10 cm,0.29,N/A,"Aug 24, 2012",,No,166,Amazon
54.,"DERMASENCE Polaneth Shampoo 200 ml, Moisturizing Shampoo for Dry, Very Dry and Prone to Itchy, Soothing Shampoo Suitable for People with Atopic Dermatitis",B08P4D38B1,Irritated / Atopic,https://www.amazon.it/dp/B08P4D38B1?psc=1,IT,https://m.media-amazon.com/images/I/61TWS8+Q0cL._AC_SY355_.jpg,DERMASENCE,15.57,54,54,N/A,"1,035.62","1,035.64",154,"25,018",DE,8.07,4,4.3,496,6,11,Medicos Kosmetik GmbH und Co KG,Beauty,Extra Large Envelope,FBA,17.20 x 5.20 x 5.20 cm,0.25,N/A,"Jan 1, 2009",,No,209,Medicos Kosmetik GmbH und Co KG
37.,Wella Professionals INVIGO SCALP BALANCE Sensitive Scalp Shampoo - per cute secca,B0CH8K7R2R,Irritated / Atopic,https://www.amazon.it/dp/B0CH8K7R2R?psc=1,IT,https://m.media-amazon.com/images/I/61uudnN00QL._AC_SX342_.jpg,Wella Professionals,10.57,109,80,N/A,"1,677.51","1,027.73",81,"9,675",AMZ,6.17,16,4.5,311,6,19,Amazon,Beauty,Extra Large Envelope,AMZ,14.70 x 5.70 x 5.80 cm,0.34,N/A,"Sep 10, 2023",,No,33,Amazon
17.,"Vichy Dercos Technique Anti-Dandruff Shampoo, Oily Hair, Eliminates Dandruff and Reduces Itching, Clean and Healthy Scalp, Double Efficiency, Unisex, Dercos Technique, 390 ml",B00WN2BY7G,Irritated / Atopic,https://www.amazon.es/dp/B00WN2BY7G?psc=1,ES,https://m.media-amazon.com/images/I/61jixBW8nsL._SX342_.jpg,VICHY,14.9,"8,242","8,242","5,000","139,159.09","139,159.07",174,41,AMZ,7.14,1,4.7,"11,337",11,285,Amazon,Beauty,Extra Large Envelope,AMZ,20.20 x 5.90 x 5.90 cm,0.45,N/A,"Apr 24, 2015",,No,134,Amazon
36.,ISDIN Nutradeica Oily Dandruff Shampoo 400ml,B07GL8W9VK,Irritated / Atopic,https://www.amazon.es/dp/B07GL8W9VK?psc=1,ES,https://m.media-amazon.com/images/I/51HtxvfPVIL._AC_SY355_.jpg,ISDIN,21.98,"1,552","1,552",800,"34,104.23","34,104.23",44,539,AMZ,7.21,12,4.4,"2,036",8,27,Amazon,Beauty,Extra Large Envelope,AMZ,20.80 x 4.50 x 10.60 cm,0.46,N/A,"Aug 10, 2018",,No,94,Amazon
20.,"Vichy Dercos Technique Dercos Technique Anti-Dandruff Shampoo, Dry Hair, Eliminates Dandruff and Reduces Itching, Clean and Healthy Scalp, Double Efficiency, Unisex, Dercos Technique",B01BPHAD1W,Irritated / Atopic,https://www.amazon.es/dp/B01BPHAD1W?psc=1,ES,https://m.media-amazon.com/images/I/61xTSvAcq+L._AC_SY355_.jpg,VICHY,15.26,"2,007","2,007","1,000","32,270.27","32,270.29",182,313,AMZ,6.2,1,4.8,"3,700",9,157,Amazon,Beauty,Extra Large Envelope,AMZ,20.00 x 6.00 x 6.10 cm,0.45,N/A,"Feb 12, 2016",,No,124,Amazon
31.,Vichy Dercos Technique Dercos Technique Refill 390 ml,B0F1FXH4X1,Irritated / Atopic,https://www.amazon.es/dp/B0F1FXH4X1?psc=1,ES,https://m.media-amazon.com/images/I/7134FpUIABL._SX342_.jpg,VICHY,12.46,"1,516","1,516",600,"24,620.78","24,620.76",53,534,AMZ,6.17,7,4.6,716,9,76,Amazon,Beauty,Extra Large Envelope,AMZ,16.70 x 5.50 x 13.30 cm,0.41,N/A,"May 25, 2025",,No,13,Amazon
22.,"ISDIN Psorisdin Anti-flaking Shampoo, Anti-flaking Shampoo that Helps Relieve Itch of Psoriasis, Relieves Itching Associated with Peeling States",B082S3GNPJ,Irritated / Atopic,https://www.amazon.es/dp/B082S3GNPJ?psc=1,ES,https://m.media-amazon.com/images/I/61rvqznXb8L._SX342_.jpg,ISDIN,23.34,"1,825","1,058",500,"34,769.91","22,951.25",144,492,AMZ,7.89,17,4.3,"4,086",8,42,Amazon,Beauty,Extra Large Envelope,AMZ,18.90 x 4.10 x 8.00 cm,0.49,N/A,"Oct 11, 2018",,No,92,Amazon
16.,"Vichy Dercos Technique Dercos Technique Psolution Shampoo for Scalp with Psoriasis, Removes Scales and Reduces Itching, Clean and Healthy Scalp, Double Effectiveness, Unisex, Dercos Technique, 200 ml",B09GRM5X73,Irritated / Atopic,https://www.amazon.es/dp/B09GRM5X73?psc=1,ES,https://m.media-amazon.com/images/I/71MZJV2dslL._SX342_.jpg,VICHY,11.32,"1,809","1,809","1,000","20,475.71","20,475.73",199,404,AMZ,4.98,1,4.6,"1,315",7,280,Amazon,Beauty,Extra Large Envelope,AMZ,17.30 x 4.90 x 4.90 cm,0.25,N/A,"Sep 21, 2021",,No,57,Amazon
46.,SEBAMED Shampoo,B07ZRQDL76,Irritated / Atopic,https://www.amazon.es/dp/B07ZRQDL76?psc=1,ES,https://m.media-amazon.com/images/I/61vCjrVNriL._SY445_.jpg,SEBAMED,10.32,"1,523","1,295",800,"20,178.57","17,991.73",15,646,AMZ,6.77,19,4.4,"4,413",5,28,Amazon,Beauty,Small Parcel,AMZ,20.30 x 6.10 x 17.20 cm,0.4,N/A,"Oct 30, 2019",,No,80,Amazon
18.,"La Roche Posay, Kerium Extra Soft Physiological Shampoo Gel, Soothes Scalp, Enriched with Thermal Water, For Sensitive Scalp, 400 ml",B00IVIMVFK,Irritated / Atopic,https://www.amazon.es/dp/B00IVIMVFK?psc=1,ES,https://m.media-amazon.com/images/I/71r42hKzfEL._SX342_.jpg,La Roche-Posay,12.88,"1,279","1,279",700,"16,468.01","16,468.01",132,584,AMZ,5.94,1,4.5,"2,608",1,62,Amazon,Beauty,Small Parcel,AMZ,19.70 x 6.30 x 6.40 cm,0.47,N/A,"Jan 1, 2009",,No,209,Amazon
50.,KÉRASTASE SPECIFIQUE & BAIN Vital DERMO-CALM Shampoo 250 ml,B01HYOB0LC,Irritated / Atopic,https://www.amazon.es/dp/B01HYOB0LC?psc=1,ES,https://m.media-amazon.com/images/I/51QM-+MwdLL._SX342_.jpg,KÉRASTASE,22.95,715,614,300,"18,980.94","14,340.75",59,"1,213",AMZ,7.35,1,4.6,"4,052",7,20,Amazon,Beauty,Extra Large Envelope,AMZ,14.20 x 4.30 x 6.40 cm,0.29,N/A,"Feb 15, 2013",,No,160,Amazon
62.,"H&S Pro-Expert 7 Anti-Dandruff Shampoo 800ml with Caffeine, Fights 7 Symptoms of Dandruff for Complete Scalp Protection, Prevents Hair Loss, Clinically Proven",B0CRZD26L9,Irritated / Atopic,https://www.amazon.es/dp/B0CRZD26L9?psc=1,ES,https://m.media-amazon.com/images/I/71SsVrHU1ML._AC_SY355_.jpg,Head & Shoulders,10.74,967,967,600,"12,556.81","12,556.8",158,"1,076",AMZ,5.86,3,4.6,"2,310",7,63,Amazon,Beauty,Small Parcel,AMZ,24.00 x 6.40 x 9.40 cm,0.9,N/A,"May 2, 2025",,No,13,Amazon
54.,"ISDIN Zincation Anti-Dandruff Shampoo, Cleaning And Care Of Hair And Scalp With Visible, Oily And Dry Dandruff, Daily Use, With Antimicrobial Properties, Pyroctone Olaminate and Zinc - 400ml",B00GY25AH6,Irritated / Atopic,https://www.amazon.es/dp/B00GY25AH6?psc=1,ES,https://m.media-amazon.com/images/I/61GvHjCN51L._SX342_.jpg,ISDIN,16.04,860,860,500,"12,490.89","12,490.86",190,"1,009",AMZ,6.1,11,4.4,665,7,5,Amazon,Beauty,Extra Large Envelope,AMZ,18.50 x 4.30 x 8.40 cm,0.45,N/A,"Mar 21, 2014",,No,147,Amazon
19.,"ISDIN Psorisdin Anti-flaking Shampoo, Anti-flaking Shampoo that Helps Relieve Itch of Psoriasis, Relieves Itching Associated with Peeling States",B00D3HR76M,Irritated / Atopic,https://www.amazon.es/dp/B00D3HR76M?psc=1,ES,https://m.media-amazon.com/images/I/519+GPV76+L._SX342_.jpg,ISDIN,10.91,"1,825",767,400,"34,769.91","11,818.71",144,492,AMZ,5.88,23,4.3,"4,086",8,47,Amazon,Beauty,Large Envelope,AMZ,15.00 x 3.50 x 6.50 cm,0.25,N/A,"Jul 28, 2014",,No,143,Amazon
41.,Wella Professionals INVIGO BALANCE PURE - Champú Purificante para Cuero cabelludo sensible,B0CH9DKHSC,Irritated / Atopic,https://www.amazon.es/dp/B0CH9DKHSC?psc=1,ES,https://m.media-amazon.com/images/I/61ygOiYdD5L._SX342_.jpg,Wella Professionals,13.31,"1,193",709,600,"15,570.08","11,448.61",90,563,AMZ,6.7,14,4.4,876,13,32,Amazon,Beauty,Small Parcel,AMZ,25.00 x 8.20 x 8.40 cm,1.09,N/A,"Aug 3, 2023",,No,34,Amazon
68.,"Urtekram Unscented Shampoo - Sensitive Scalp Care - 500ml - Organic and Vegan with Aloe Vera - Hypoallergenic, Certified, Gentle Hydration",B09GG99BX3,Irritated / Atopic,https://www.amazon.es/dp/B09GG99BX3?psc=1,ES,https://m.media-amazon.com/images/I/61wsKhF1JWL._AC_SY355_.jpg,Urtekram,12.05,880,779,400,"12,341.66","11,360.36",138,813,AMZ,6.2,14,4.1,935,5,30,Amazon,Beauty,Small Parcel,AMZ,18.90 x 6.60 x 6.70 cm,0.56,N/A,"Sep 23, 2021",,No,57,Amazon
30.,"Isdin Nutradeica Anti-Dandruff Dry Shampoo, Reduces Dandruff and Relieves Scalp Itch, 1 x 200 ml",B00J5FZXX0,Irritated / Atopic,https://www.amazon.es/dp/B00J5FZXX0?psc=1,ES,https://m.media-amazon.com/images/I/51bs8tVBrKL._SX342_.jpg,ISDIN,15.63,715,715,300,"10,361.82","10,361.83",96,"2,069",AMZ,6.03,13,4.4,770,7,10,Amazon,Beauty,Extra Large Envelope,AMZ,9.90 x 4.30 x 6.40 cm,0.26,N/A,"Sep 10, 2014",,No,141,Amazon
38.,Urtekram Tea Tree Shampoo for Irritated Scalp 500 ml - Natural and Organic Soothing Care with Aloe Vera and Glycerin,B0019YN81E,Irritated / Atopic,https://www.amazon.es/dp/B0019YN81E?psc=1,ES,https://m.media-amazon.com/images/I/6160y3zp-7L._AC_SY355_.jpg,Urtekram,9.3,840,736,500,"11,381.84","10,333.91",116,648,AMZ,5.7,13,4.2,"5,717",5,29,Amazon,Beauty,Small Parcel,AMZ,21.80 x 7.30 x 18.50 cm,0.57,N/A,"Aug 7, 2012",,No,166,Amazon
29.,Sebamed Ultra Soft Shampoo 400ml - Shampoo with extra-gentle hair care formula for sensitive scalp and normal to dry hair,B00HR4KUAC,Irritated / Atopic,https://www.amazon.es/dp/B00HR4KUAC?psc=1,ES,https://m.media-amazon.com/images/I/61i-s-IfPbL._AC_SY355_.jpg,Sebamed,11.15,604,604,300,"8,951.51","8,951.51",121,"1,436",AMZ,5.96,8,4.5,309,4,5,Amazon,Beauty,Extra Large Envelope,AMZ,17.60 x 5.10 x 10.20 cm,0.44,N/A,"Jan 8, 2014",,No,149,Amazon
28.,"Vichy Dercos Technique Ultra Soothing Shampoo Soothes Sensitive Scalp, Nourishes and Repairs, Anti-Irritation, Silicone-Free, For Normal Dry Hair, Dercos Technique, 200 ml",B01D5AP786,Irritated / Atopic,https://www.amazon.es/dp/B01D5AP786?psc=1,ES,https://m.media-amazon.com/images/I/515ud8s-dmL._SX342_.jpg,VICHY,10.49,796,796,500,"8,346.15","8,346.14",171,743,AMZ,4.84,1,4.5,"1,193",4,55,Amazon,Beauty,Extra Large Envelope,AMZ,17.30 x 4.90 x 4.90 cm,0.26,N/A,"Mar 18, 2016",,No,123,Amazon
48.,"Kérastase Symbiose, Purifying Anti-Dandruff Shampoo, For Dry And Sensitive Scalp With Dandruff Tendency, Sulfate-free Shampoo*, Bain Crème Anti-Pelliculaire, 250 ml",B0BNNV8K2D,Irritated / Atopic,https://www.amazon.es/dp/B0BNNV8K2D?psc=1,ES,https://m.media-amazon.com/images/I/41g0ILWrNwL._SX342_.jpg,KÉRASTASE,22.95,328,328,200,"7,043.45","7,043.43",164,"4,628",AMZ,7.35,1,4.6,"1,779",12,38,Amazon,Beauty,Extra Large Envelope,AMZ,14.20 x 4.20 x 6.50 cm,0.29,N/A,"Jan 1, 2023",,No,41,Amazon
32.,"NaturVital - Sensitive Shampoo, Paraben and Silicone Free, Natural Shampoo for Oily Hair, Dermatological for Atopic Skin and Sensitive Scalp, 300 ml",B0077372FO,Irritated / Atopic,https://www.amazon.es/dp/B0077372FO?psc=1,ES,https://m.media-amazon.com/images/I/61umpwsZ6eL._AC_SY355_.jpg,NaturVital,3.3,"1,469","1,340",700,"9,484.8","5,347.34",148,645,AMZ,3.32,1,4.3,"1,235",6,13,Amazon,Beauty,Large Envelope,AMZ,20.20 x 3.60 x 6.60 cm,0.34,N/A,"Sep 9, 2014",,No,141,Amazon
49.,H&S DermaXPro Soothing Shampoo 800ml with Aloe Vera Extract and Ceramide Complex Relieves Dry and Itchy Scalp Helps Strengthen Skin Barrier,B0G392Y83X,Irritated / Atopic,https://www.amazon.es/dp/B0G392Y83X?psc=1,ES,https://m.media-amazon.com/images/I/71aKh8TRO4L._AC_SY355_.jpg,Head & Shoulders,10.74,402,402,200,"5,224.87","5,224.87",139,"2,403",AMZ,5.96,1,4.6,55,8,4,Amazon,Beauty,Small Parcel,AMZ,23.90 x 6.40 x 9.50 cm,0.9,N/A,"Nov 21, 2025",,No,7,Amazon
61.,"Dr. Tree | Champú Dermoprotector Cueros Cabelludos Sensibles | Limpieza, Brillo y Fuerza | Refuerza el Microbioma | 99% Ingredientes Naturales | 400ml",B08ZD9MGLH,Irritated / Atopic,https://www.amazon.es/dp/B08ZD9MGLH?psc=1,ES,https://m.media-amazon.com/images/I/61x7WrPEd2L._SY445_.jpg,Dr. Tree,9.25,383,383,200,"4,285.73","4,285.7",150,"2,193",AMZ,5.69,7,4.1,779,8,4,Amazon,Beauty,Small Parcel,AMZ,20.40 x 7.40 x 13.20 cm,0.47,N/A,"Mar 18, 2021",,No,63,Amazon
24.,Wella Professionals INVIGO BALANCE PURE - Champú Purificante para Cuero cabelludo sensible,B0CH8K9NMR,Irritated / Atopic,https://www.amazon.es/dp/B0CH8K9NMR?psc=1,ES,https://m.media-amazon.com/images/I/61D-d5GlvIL._SX342_.jpg,Wella Professionals,7,"1,287",462,200,"17,252.01","3,930.92",90,563,AMZ,3.73,14,4.4,876,14,34,Amazon,Beauty,Large Envelope,AMZ,14.00 x 3.00 x 3.00 cm,0.27,N/A,"Sep 6, 2023",,No,33,Amazon
52.,Ducray Anti-dandruff shampoo-100 milliliters,B07TT7VMFD,Irritated / Atopic,https://www.amazon.es/dp/B07TT7VMFD?psc=1,ES,https://m.media-amazon.com/images/I/71DefMlY-sL._AC_SY355_.jpg,Ducray,16.23,231,231,N/A,"3,741.95","3,741.92",44,"5,982",AMZ,6.08,13,4.6,"3,176",1,48,Amazon,Beauty,Large Envelope,AMZ,14.20 x 3.90 x 6.30 cm,0.13,N/A,"Jun 9, 2017",,No,108,Amazon
6.,Instituto Español Atopic Skin Shampoo - 300 ML,B01CS5KDOC,Irritated / Atopic,https://www.amazon.es/dp/B01CS5KDOC?psc=1,ES,https://m.media-amazon.com/images/I/61fvp4VZU0S._AC_SY355_.jpg,Instituto Español,3.29,838,838,700,"3,369.89","3,369.9",46,411,AMZ,4.59,14,4.5,"3,067",1,18,Amazon,Beauty,Extra Large Envelope,AMZ,19.50 x 4.50 x 8.60 cm,0.37,N/A,"Mar 10, 2016",,No,123,Amazon
23.,"Rilastil - Advance Ultra-thin Shampoo for Sensitive Scalp, Seborrheic Dermatitis, Eczema, Sulfate-Free, with Oat Derivatives, Amino Acids, Hydrates Natural Volume - 500ml",B00TTX05FY,Irritated / Atopic,https://www.amazon.es/dp/B00TTX05FY?psc=1,ES,https://m.media-amazon.com/images/I/41vyuPr5I1L._AC_SY355_.jpg,Rilastil,10.4,243,243,100,"3,126.5","3,126.52",170,"3,792",AMZ,5.8,17,4.4,163,5,2,Amazon,Beauty,Extra Large Envelope,AMZ,21.90 x 5.20 x 7.30 cm,0.58,N/A,"Nov 20, 2013",,No,151,Amazon
58.,"Vichy, Dercos DS Anti-Dandruff Shampoo Conditioner 2in1, Eliminates Dandruff, Anti-relapse Effect for 6 Weeks with Selenium DS and Hyaluronic Acid, for All Hair Types, 200 ml",B0DDTXX5BT,Irritated / Atopic,https://www.amazon.es/dp/B0DDTXX5BT?psc=1,ES,https://m.media-amazon.com/images/I/71JS37pupbL._SX342_.jpg,VICHY,11.9,254,254,100,"3,029.43","3,029.44",174,"3,625",AMZ,5.12,1,4.6,228,1,15,Amazon,Beauty,Extra Large Envelope,AMZ,17.20 x 4.90 x 5.00 cm,0.24,N/A,"Sep 2, 2024",,No,21,Amazon
60.,"H&S DermaXPro Soothing Anti-Dandruff Shampoo 300ml with Aloe Vera Extract and Ceramide Complex Relieves Dry Scalp, Pack of 6",B0BDXP1TSQ,Irritated / Atopic,https://www.amazon.es/dp/B0BDXP1TSQ?psc=1,ES,"https://m.media-amazon.com/images/I/71QG5WTDz6L._AC_SX355_PIbundle-6,TopRight,0,0_SH20_.jpg",Procter & Gamble,16.52,105,105,50,"2,827.48","2,827.48",124,"1,382",AMZ,8.58,1,4.6,247,6,5,Amazon,Beauty,Small Parcel,AMZ,19.40 x 11.40 x 13.60 cm,2.05,N/A,"Dec 9, 2022",,No,42,Amazon
63.,"Eucerin DermoCapillaire Kopfhautberuhigendes Urea Shampoo, 250 ml Shampoo",B0090Y79SS,Irritated / Atopic,https://www.amazon.es/dp/B0090Y79SS?psc=1,ES,https://m.media-amazon.com/images/I/412R8iRptHL._SX342_.jpg,Eucerin,10.74,165,165,100,"2,148.94","2,148.93",73,"7,437",AMZ,5.6,21,4.4,"1,398",9,32,Amazon,Beauty,Large Envelope,AMZ,19.20 x 3.10 x 6.90 cm,0.3,N/A,"Aug 24, 2012",,No,166,Amazon
48.,Neutrogena T/Gel Strong Shampoo (250 ml bottle) – Anti-severe itching and anti-dandruff shampoo – Effective from the 1st week of use,B003TZZSD2,Irritated / Atopic,https://www.amazon.es/dp/B003TZZSD2?psc=1,ES,https://m.media-amazon.com/images/I/61WynRNn5LL._AC_SY355_.jpg,Neutrogena,10.74,174,174,100,"2,146.08","2,146.1",132,"3,775",AMZ,5.6,4,4.5,352,8,76,Amazon,Beauty,Large Envelope,AMZ,18.40 x 3.90 x 7.10 cm,0.31,N/A,"Aug 8, 2012",,No,166,Amazon
24.,Milva Pine Tar Shampoo for Seborrheic Dermatitis - 500ml Natural Anti-Dandruff Shampoo - Anti-Dandruff for Psoriasis - Solution for Dry Scalp with Itchy and Visible Flaking,B072LTMTMQ,Irritated / Atopic,https://www.amazon.es/dp/B072LTMTMQ?psc=1,ES,https://m.media-amazon.com/images/I/81cjakBEXrL._AC_SY355_.jpg,Milva,13.69,187,153,100,"2,418.48","2,091.77",172,"3,446",GB,5.96,1,3.7,"2,177",8,35,VS TRADE SOLUTIONS,Beauty,Extra Large Envelope,FBA,22.40 x 5.30 x 8.80 cm,0.55,N/A,"Aug 3, 2017",,No,106,VS TRADE SOLUTIONS
53.,Rosemary Solid Shampoo | Anti-Dandruff + Seborrheic Dermatitis | Sulfate and Paraben Free | Oily Hair + pH Balance | Vegan | Natural Ingredients - 80g,B0CW23M5YY,Irritated / Atopic,https://www.amazon.es/dp/B0CW23M5YY?psc=1,ES,https://m.media-amazon.com/images/I/71LNIZf8L7L._AC_SY355_.jpg,RAW REVIVAL,9.46,160,160,100,"2,080.85","2,080.85",150,"5,070",US,5.55,1,4.5,210,8,9,FERRER FOREL,Beauty,Large Envelope,FBA,7.10 x 3.60 x 7.10 cm,0.09,N/A,"Apr 28, 2024",,No,26,FERRER FOREL
40.,Wella Professionals ELEMENTS Champú Calmante - Cuero cabelludo seco y delicado - Sin Siliconas ni Sulfatos,B09BNSGF63,Irritated / Atopic,https://www.amazon.es/dp/B09BNSGF63?psc=1,ES,https://m.media-amazon.com/images/I/61oYSU5tyrL._SX342_.jpg,Wella Professionals,18.59,132,94,50,"2,650.1","2,054.18",106,"9,184",AMZ,7.64,10,4.6,130,11,6,Amazon,Beauty,Small Parcel,AMZ,25.30 x 8.20 x 10.00 cm,1.11,N/A,"Aug 2, 2021",,No,58,Amazon
54.,VALQUER Zero Sulfate Free Anti-Dandruff Shampoo | Reduces Itching and Irritation of Scalp | With Piroctone Olamine and TheraPyOl | For All Hair Types | Vegan | 1 L,B074CRFZ72,Irritated / Atopic,https://www.amazon.es/dp/B074CRFZ72?psc=1,ES,https://m.media-amazon.com/images/I/61XRr41aFhL._AC_SY355_.jpg,Valquer Laboratorios,14.83,118,96,50,"2,236.21","1,877.33",163,"7,953",AMZ,7.95,8,4.2,322,6,1,Amazon,Beauty,Small Parcel,AMZ,26.00 x 9.00 x 9.00 cm,1.12,N/A,"Jul 26, 2017",,No,107,Amazon
32.,"L'Oréal Professionnel, Anti Discomfort Shampoo Enriched with Dermatological Actives for Sensitive Scalp, Scalp Advanced, 300 ml",B0BPYF46LP,Irritated / Atopic,https://www.amazon.es/dp/B0BPYF46LP?psc=1,ES,https://m.media-amazon.com/images/I/51t3w2uAovL._SX342_.jpg,L'Oréal Professionnel Paris,12.64,121,121,50,"1,877.02","1,877.06",127,"4,429",AMZ,6.2,26,4.4,812,10,11,Amazon,Beauty,Extra Large Envelope,AMZ,14.10 x 5.80 x 5.80 cm,0.35,N/A,"Mar 1, 2023",,No,39,Amazon
59.,"Uriage Ds Hair Daily Regulating Shampoo with Eucalyptus - Soft, Fresh and Flora Foaming Gel",B0849VSLYK,Irritated / Atopic,https://www.amazon.es/dp/B0849VSLYK?psc=1,ES,https://m.media-amazon.com/images/I/61VeO2UqBTL._AC_SY355_.jpg,Uriage,12.93,118,118,50,"1,831.08","1,831.1",91,"6,368",ES,6.34,32,4.6,838,6,20,Farmacia la Botica,Beauty,Small Parcel,MFN,20.40 x 6.30 x 6.40 cm,0.57,N/A,"Feb 12, 2020",,No,76,Farmacia la Botica
55.,"Enooso - Anti-dandruff and Anti-Dandruff Solid Shampoo with Rosemary and Biotin, Natural, Women and Men – Volume Shampoo Fine Hair and Oily Hair, Detox Shampoo Soap in Tablet, Made in Italy, 1x65g",B0DCKCZ5X6,Irritated / Atopic,https://www.amazon.es/dp/B0DCKCZ5X6?psc=1,ES,https://m.media-amazon.com/images/I/71lqOCyABFL._AC_SY355_.jpg,ENOOSO,7.36,477,200,100,"5,930.97","1,776.93",196,"2,031",IT,4.29,1,4.4,"1,079",9,46,FIREBIZ,Beauty,Standard Envelope,FBA,5.80 x 2.40 x 5.50 cm,0.06,N/A,"Aug 8, 2024",,No,22,FIREBIZ
51.,"La Roche-Posay Kerium DS Anti-Schuppen Intensiv Shampoo, 200 ml Shampoo",B0DHS7KGWT,Irritated / Atopic,https://www.amazon.es/dp/B0DHS7KGWT?psc=1,ES,https://m.media-amazon.com/images/I/31-LGaX+ufL._SX342_.jpg,La Roche-Posay,19.26,71,71,50,"1,764.63","1,764.63",71,"7,343",AMZ,7.79,5,4.7,318,1,10,Amazon,Beauty,Extra Large Envelope,AMZ,17.40 x 4.90 x 5.20 cm,0.23,N/A,"Sep 21, 2024",,No,21,Amazon
64.,"Eucerin DermoCapillaire UREA SHAMPOO (250ml), Moisturizing and Soothing Shampoo for Dry Scalp and Skin, Gentle Cleansing, No Alkaline Soap, Ideal for Frequent Washing",B009P0V9UQ,Irritated / Atopic,https://www.amazon.es/dp/B009P0V9UQ?psc=1,ES,https://m.media-amazon.com/images/I/51LhlobQOJL._SX342_.jpg,Eucerin,8.1,177,177,100,"1,717.51","1,717.51",166,"2,796",AMZ,3.83,16,4.3,"1,818",1,11,Amazon,Beauty,Large Envelope,AMZ,19.30 x 3.00 x 6.90 cm,0.3,N/A,"Sep 12, 2012",,No,165,Amazon
64.,"Vichy Dercos Technique Ultra Soothing Shampoo Soothes Sensitive Scalp, Nourishes and Repairs, Anti-Irritation, Silicone-Free, For Normal Oily Hair, Dercos Technique, 200 ml",B01D5AP88A,Irritated / Atopic,https://www.amazon.es/dp/B01D5AP88A?psc=1,ES,https://m.media-amazon.com/images/I/71xhRU0LLBL._AC_SY355_.jpg,VICHY,9.98,153,153,100,"1,530.5","1,530.48",172,"4,765",AMZ,4.08,1,4,737,4,27,Amazon,Beauty,Extra Large Envelope,AMZ,17.50 x 5.20 x 5.20 cm,0.24,N/A,"Jan 1, 2009",,No,209,Amazon
